Name;Site ;Plot ;Date;Open_water;Bare_rock;Bare_soil;Species ;Genus;Abundance;distance_road;dist_t1;dist_t2;dist_t3;dist_t4;dist_t5;Altitude_point;Altitude_nearest_road;D altitude;Operation_start;Invasive;Com;Str;Rud;CSR;L;F;R;N;S;Classification;X_Coord;Y_Coord
Frøya;1;11;10.07.2024;0;0;5;Hypnum cupressiforme;Hypnum;7;7,73;83,91;305,29;608,95;633,27;744,29;56,48;57,24;-0,76;2020;NOL;;;;;6;4;4;4;0;B;483559,55;7064067,76
Frøya;1;11;10.07.2024;0;0;5;Molinia caerulea;Molinia;11;7,73;83,91;305,29;608,95;633,27;744,29;56,48;57,24;-0,76;2020;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;483559,55;7064067,76
Frøya;1;11;10.07.2024;0;0;5;Narthecium ossifragum;Narthecium;7;7,73;83,91;305,29;608,95;633,27;744,29;56,48;57,24;-0,76;2020;NOL;;;;;8;9;2;1;0;V;483559,55;7064067,76
Frøya;1;11;10.07.2024;0;0;5;Polytrichum sp. ;Polytrichum;1;7,73;83,91;305,29;608,95;633,27;744,29;56,48;57,24;-0,76;2020;NOL;;;;;;;;;;B;483559,55;7064067,76
Frøya;1;11;10.07.2024;0;0;5;Potentilla erecta ;Potentilla;14;7,73;83,91;305,29;608,95;633,27;744,29;56,48;57,24;-0,76;2020;NOL;16,48;50,52;33;SR/CSR;7;7;3;2;0;V;483559,55;7064067,76
Frøya;1;11;10.07.2024;0;0;5;Racomitrium lanuginosum;Racomitrium;5;7,73;83,91;305,29;608,95;633,27;744,29;56,48;57,24;-0,76;2020;NOL;;;;;7;4;2;1;0;B;483559,55;7064067,76
Frøya;1;12;08.07.2024;0;15;0;Agrostis vinealis;Agrostis;1;9,75;122,51;603,76;621,8;711,85;742,94;53,69;54,76;-1,06;2020;NOL;9,44;63,75;26,81;S/SR;7;6;3;2;0;V;481919,9;7062518,4
Frøya;1;12;08.07.2024;0;15;0;Avenella flexuosa;Avenella;9;9,75;122,51;603,76;621,8;711,85;742,94;53,69;54,76;-1,06;2020;NOL;1,66;68,15;30,18;S/SR;6;5;2;3;0;V;481919,9;7062518,4
Frøya;1;12;08.07.2024;0;15;0;Calluna vulgaris ;Calluna;3;9,75;122,51;603,76;621,8;711,85;742,94;53,69;54,76;-1,06;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;481919,9;7062518,4
Frøya;1;12;08.07.2024;0;15;0;Cirriphyllum piliferum;Cirriphyllum;3;9,75;122,51;603,76;621,8;711,85;742,94;53,69;54,76;-1,06;2020;NOL ;;;;;4;6;6;6;0;B;481919,9;7062518,4
Frøya;1;12;08.07.2024;0;15;0;Cladonia sp.;Cladonia;6;9,75;122,51;603,76;621,8;711,85;742,94;53,69;54,76;-1,06;2020;NOL ;;;;;;;;;;L;481919,9;7062518,4
Frøya;1;12;08.07.2024;0;15;0;Empetrum nigrum;Empetrum;1;9,75;122,51;603,76;621,8;711,85;742,94;53,69;54,76;-1,06;2020;NOL;0;100;0;S;7;6;2;1;0;V;481919,9;7062518,4
Frøya;1;12;08.07.2024;0;15;0;Lotus corniculatus ;Lotus;2;9,75;122,51;603,76;621,8;711,85;742,94;53,69;54,76;-1,06;2020;NOL;14,21;18,98;66,81;R/SR;7;4;6;2;1;V;481919,9;7062518,4
Frøya;1;12;08.07.2024;0;15;0;Lysimachia europaea;Lysimachia;8;9,75;122,51;603,76;621,8;711,85;742,94;53,69;54,76;-1,06;2020;NOL;10,73;33,72;55,54;R/CSR;5;6;3;3;0;V;481919,9;7062518,4
Frøya;1;12;08.07.2024;0;15;0;Polytrichum sp. ;Polytrichum;12;9,75;122,51;603,76;621,8;711,85;742,94;53,69;54,76;-1,06;2020;NOL;;;;;;;;;;B;481919,9;7062518,4
Frøya;1;12;08.07.2024;0;15;0;Racomitrium lanuginosum;Racomitrium;20;9,75;122,51;603,76;621,8;711,85;742,94;53,69;54,76;-1,06;2020;NOL;;;;;7;4;2;1;0;B;481919,9;7062518,4
Frøya;1;12;08.07.2024;0;15;0;Rock lichen;Rock lichen;3;9,75;122,51;603,76;621,8;711,85;742,94;53,69;54,76;-1,06;2020;;;;;;;;;;;L;481919,9;7062518,4
Frøya;1;12;08.07.2024;0;15;0;Sphaerophorus sp;Sphaerophorus ;1;9,75;122,51;603,76;621,8;711,85;742,94;53,69;54,76;-1,06;2020;NOL;;;;;;;;;;L;481919,9;7062518,4
Frøya;1;13;08.07.2024;0;0;90;Calluna vulgaris ;Calluna;1;6,25;325,11;428,71;595,8;764,29;777,65;44,61;44,26;0,36;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;482055,34;7062672,66
Frøya;1;13;08.07.2024;0;0;90;Carex echinata;Carex;1;6,25;325,11;428,71;595,8;764,29;777,65;44,61;44,26;0,36;2020;NOL ;5,55;83,14;11,31;S;8;8;3;2;0;V;482055,34;7062672,66
Frøya;1;13;08.07.2024;0;0;90;Ceratodon purpureus;Ceratodon;2;6,25;325,11;428,71;595,8;764,29;777,65;44,61;44,26;0,36;2020;NOL ;;;;;7;4;5;3;1;B;482055,34;7062672,66
Frøya;1;13;08.07.2024;0;0;90;Eriophorum vaginatum;Eriophorum;3;6,25;325,11;428,71;595,8;764,29;777,65;44,61;44,26;0,36;2020;NOL;16,19;76,13;7,68;S/CS;8;8;2;1;0;V;482055,34;7062672,66
Frøya;1;13;08.07.2024;0;0;90;Molinia caerulea;Molinia;4;6,25;325,11;428,71;595,8;764,29;777,65;44,61;44,26;0,36;2020;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;482055,34;7062672,66
Frøya;1;13;08.07.2024;0;0;90;Polytrichum sp. ;Polytrichum;4;6,25;325,11;428,71;595,8;764,29;777,65;44,61;44,26;0,36;2020;NOL;;;;;;;;;;B;482055,34;7062672,66
Frøya;1;14;09.07.2024;0;10;40;Calluna vulgaris ;Calluna;15;3,92;66,45;424,65;573,59;692,9;697,21;42,54;42,94;-0,4;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;482383,21;7062875,9
Frøya;1;14;09.07.2024;0;10;40;Dactylorhiza maculata;Dactylorhiza;1;3,92;66,45;424,65;573,59;692,9;697,21;42,54;42,94;-0,4;2020;NOL;49,8;0;50,2;CR;7;7;3;2;0;V;482383,21;7062875,9
Frøya;1;14;09.07.2024;0;10;40;Erica tetralix;Erica;2;3,92;66,45;424,65;573,59;692,9;697,21;42,54;42,94;-0,4;2020;NOL;0;100;0;S;8;8;2;1;0;V;482383,21;7062875,9
Frøya;1;14;09.07.2024;0;10;40;Lysimachia europaea;Lysimachia;7;3,92;66,45;424,65;573,59;692,9;697,21;42,54;42,94;-0,4;2020;NOL;10,73;33,72;55,54;R/CSR;5;6;3;3;0;V;482383,21;7062875,9
Frøya;1;14;09.07.2024;0;10;40;Molinia caerulea;Molinia;7;3,92;66,45;424,65;573,59;692,9;697,21;42,54;42,94;-0,4;2020;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;482383,21;7062875,9
Frøya;1;14;09.07.2024;0;10;40;Potentilla erecta ;Potentilla;4;3,92;66,45;424,65;573,59;692,9;697,21;42,54;42,94;-0,4;2020;NOL;16,48;50,52;33;SR/CSR;7;7;3;2;0;V;482383,21;7062875,9
Frøya;1;14;09.07.2024;0;10;40;Viola riviniana;Viola;2;3,92;66,45;424,65;573,59;692,9;697,21;42,54;42,94;-0,4;2020;NOL;27,09;22,88;50,03;R/CSR;6;5;5;4;0;V;482383,21;7062875,9
Frøya;1;15;10.07.2024;0;15;25;Calluna vulgaris ;Calluna;7;8,32;125,91;356,46;502,51;643,53;843,27;51,26;51,6;-0,34;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;483398,34;7063826,11
Frøya;1;15;10.07.2024;0;15;25;Cirriphyllum piliferum;Cirriphyllum;4;8,32;125,91;356,46;502,51;643,53;843,27;51,26;51,6;-0,34;2020;NOL ;;;;;4;6;6;6;0;B;483398,34;7063826,11
Frøya;1;15;10.07.2024;0;15;25;Festuca ovina;Festuca;19;8,32;125,91;356,46;502,51;643,53;843,27;51,26;51,6;-0,34;2020;NOL;1,91;73,32;24,77;S/SR;7;5;4;2;0;V;483398,34;7063826,11
Frøya;1;15;10.07.2024;0;15;25;Lotus corniculatus ;Lotus;2;8,32;125,91;356,46;502,51;643,53;843,27;51,26;51,6;-0,34;2020;NOL;14,21;18,98;66,81;R/SR;7;4;6;2;1;V;483398,34;7063826,11
Frøya;1;15;10.07.2024;0;15;25;Lysimachia europaea;Lysimachia;6;8,32;125,91;356,46;502,51;643,53;843,27;51,26;51,6;-0,34;2020;NOL;10,73;33,72;55,54;R/CSR;5;6;3;3;0;V;483398,34;7063826,11
Frøya;1;15;10.07.2024;0;15;25;Pleurozium schreberi;Pleurozium;4;8,32;125,91;356,46;502,51;643,53;843,27;51,26;51,6;-0,34;2020;NOL;;;;;6;5;2;2;0;B;483398,34;7063826,11
Frøya;1;15;10.07.2024;0;15;25;Potentilla erecta ;Potentilla;5;8,32;125,91;356,46;502,51;643,53;843,27;51,26;51,6;-0,34;2020;NOL;16,48;50,52;33;SR/CSR;7;7;3;2;0;V;483398,34;7063826,11
Frøya;1;15;10.07.2024;0;15;25;Racomitrium lanuginosum;Racomitrium;9;8,32;125,91;356,46;502,51;643,53;843,27;51,26;51,6;-0,34;2020;NOL;;;;;7;4;2;1;0;B;483398,34;7063826,11
Frøya;1;16;12.07.2024;0;0;0;Andromeda polifolia;Andromeda;11;6,13;560,68;675,03;744,79;953,92;1152,37;44,48;43,42;1,06;2020;NOL;2,28;97,72;0;S;9;9;1;1;0;V;483015,41;7062490,47
Frøya;1;16;12.07.2024;0;0;0;Betula nana;Betula;1;6,13;560,68;675,03;744,79;953,92;1152,37;44,48;43,42;1,06;2020;NOL;2,44;85,63;11,92;S;7;8;1;1;0;V;483015,41;7062490,47
Frøya;1;16;12.07.2024;0;0;0;Calluna vulgaris ;Calluna;20;6,13;560,68;675,03;744,79;953,92;1152,37;44,48;43,42;1,06;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;483015,41;7062490,47
Frøya;1;16;12.07.2024;0;0;0;Dicranum sp. ;Dicranum;2;6,13;560,68;675,03;744,79;953,92;1152,37;44,48;43,42;1,06;2020;NOL ;;;;;;;;;;B;483015,41;7062490,47
Frøya;1;16;12.07.2024;0;0;0;Empetrum nigrum;Empetrum;2;6,13;560,68;675,03;744,79;953,92;1152,37;44,48;43,42;1,06;2020;NOL;0;100;0;S;7;6;2;1;0;V;483015,41;7062490,47
Frøya;1;16;12.07.2024;0;0;0;Eriophorum angustifolium;Eriophorum;6;6,13;560,68;675,03;744,79;953,92;1152,37;44,48;43,42;1,06;2020;NOL;30,35;63,4;6,25;S/CS;8;9;4;1;0;V;483015,41;7062490,47
Frøya;1;16;12.07.2024;0;0;0;Eriophorum vaginatum;Eriophorum;12;6,13;560,68;675,03;744,79;953,92;1152,37;44,48;43,42;1,06;2020;NOL;16,19;76,13;7,68;S/CS;8;8;2;1;0;V;483015,41;7062490,47
Frøya;1;16;12.07.2024;0;0;0;Hylocomium splendens;Hylocomium;13;6,13;560,68;675,03;744,79;953,92;1152,37;44,48;43,42;1,06;2020;NOL;;;;;6;5;4;2;0;B;483015,41;7062490,47
Frøya;1;16;12.07.2024;0;0;0;Hypnum cupressiforme;Hypnum;3;6,13;560,68;675,03;744,79;953,92;1152,37;44,48;43,42;1,06;2020;NOL;;;;;6;4;4;4;0;B;483015,41;7062490,47
Frøya;1;16;12.07.2024;0;0;0;Lysimachia europaea;Lysimachia;13;6,13;560,68;675,03;744,79;953,92;1152,37;44,48;43,42;1,06;2020;NOL;10,73;33,72;55,54;R/CSR;5;6;3;3;0;V;483015,41;7062490,47
Frøya;1;16;12.07.2024;0;0;0;Molinia caerulea;Molinia;11;6,13;560,68;675,03;744,79;953,92;1152,37;44,48;43,42;1,06;2020;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;483015,41;7062490,47
Frøya;1;16;12.07.2024;0;0;0;Narthecium ossifragum;Narthecium;16;6,13;560,68;675,03;744,79;953,92;1152,37;44,48;43,42;1,06;2020;NOL;;;;;8;9;2;1;0;V;483015,41;7062490,47
Frøya;1;16;12.07.2024;0;0;0;Pleurozium schreberi;Pleurozium;11;6,13;560,68;675,03;744,79;953,92;1152,37;44,48;43,42;1,06;2020;NOL;;;;;6;5;2;2;0;B;483015,41;7062490,47
Frøya;1;16;12.07.2024;0;0;0;Potentilla erecta ;Potentilla;10;6,13;560,68;675,03;744,79;953,92;1152,37;44,48;43,42;1,06;2020;NOL;16,48;50,52;33;SR/CSR;7;7;3;2;0;V;483015,41;7062490,47
Frøya;1;16;12.07.2024;0;0;0;Rhytidiadelphus loreus;Rhytidiadelphus;3;6,13;560,68;675,03;744,79;953,92;1152,37;44,48;43,42;1,06;2020;NOL;;;;;5;6;2;2;0;B;483015,41;7062490,47
Frøya;1;17;09.07.2024;0;5;0;Bartsia alpina;Bartsia;2;6,58;294,47;436,08;611,28;834,66;904,28;44,78;46,08;-1,3;2020;NOL;7,3;58,53;34,17;SR;8;8;7;2;0;V;482712,09;7062727,45
Frøya;1;17;09.07.2024;0;5;0;Bryocaulon divergens;Bryocaulon;11;6,58;294,47;436,08;611,28;834,66;904,28;44,78;46,08;-1,3;2020;NOL;;;;;;;;;;L;482712,09;7062727,45
Frøya;1;17;09.07.2024;0;5;0;Calluna vulgaris ;Calluna;12;6,58;294,47;436,08;611,28;834,66;904,28;44,78;46,08;-1,3;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;482712,09;7062727,45
Frøya;1;17;09.07.2024;0;5;0;Carex panicea;Carex;3;6,58;294,47;436,08;611,28;834,66;904,28;44,78;46,08;-1,3;2020;NOL ;12,14;58,86;29;S/CSR;8;8;4;2;0;V;482712,09;7062727,45
Frøya;1;17;09.07.2024;0;5;0;Cetraria islandica;Cetraria;17;6,58;294,47;436,08;611,28;834,66;904,28;44,78;46,08;-1,3;2020;NOL ;;;;;;;;;;L;482712,09;7062727,45
Frøya;1;17;09.07.2024;0;5;0;Cladonia sp.;Cladonia;19;6,58;294,47;436,08;611,28;834,66;904,28;44,78;46,08;-1,3;2020;NOL ;;;;;;;;;;L;482712,09;7062727,45
Frøya;1;17;09.07.2024;0;5;0;Dicranum sp. ;Dicranum;3;6,58;294,47;436,08;611,28;834,66;904,28;44,78;46,08;-1,3;2020;NOL ;;;;;;;;;;B;482712,09;7062727,45
Frøya;1;17;09.07.2024;0;5;0;Euphrasia sp. ;Euphrasia;1;6,58;294,47;436,08;611,28;834,66;904,28;44,78;46,08;-1,3;2020;NOL;;;;;;;;;;V;482712,09;7062727,45
Frøya;1;17;09.07.2024;0;5;0;Frullania tamarisci;Frullania;1;6,58;294,47;436,08;611,28;834,66;904,28;44,78;46,08;-1,3;2020;NOL;;;;;6;5;4;2;1;B;482712,09;7062727,45
Frøya;1;17;09.07.2024;0;5;0;Hypnum cupressiforme;Hypnum;1;6,58;294,47;436,08;611,28;834,66;904,28;44,78;46,08;-1,3;2020;NOL;;;;;6;4;4;4;0;B;482712,09;7062727,45
Frøya;1;17;09.07.2024;0;5;0;Juncus squarrosus;Juncus;2;6,58;294,47;436,08;611,28;834,66;904,28;44,78;46,08;-1,3;2020;NOL;3,88;96,12;0;S;7;7;2;2;0;V;482712,09;7062727,45
Frøya;1;17;09.07.2024;0;5;0;Juniperus communis;Juniperus;3;6,58;294,47;436,08;611,28;834,66;904,28;44,78;46,08;-1,3;2020;NOL;0;86,61;13,39;S;8;5;5;3;0;V;482712,09;7062727,45
Frøya;1;17;09.07.2024;0;5;0;Potentilla erecta ;Potentilla;3;6,58;294,47;436,08;611,28;834,66;904,28;44,78;46,08;-1,3;2020;NOL;16,48;50,52;33;SR/CSR;7;7;3;2;0;V;482712,09;7062727,45
Frøya;1;17;09.07.2024;0;5;0;Racomitrium lanuginosum;Racomitrium;18;6,58;294,47;436,08;611,28;834,66;904,28;44,78;46,08;-1,3;2020;NOL;;;;;7;4;2;1;0;B;482712,09;7062727,45
Frøya;1;18;10.07.2024;0;0;85;Calluna vulgaris ;Calluna;4;2,3;68,48;461,1;666,66;759,55;846,58;63,53;64,08;-0,55;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;484057,27;7064285,79
Frøya;1;18;10.07.2024;0;0;85;Carex echinata;Carex;2;2,3;68,48;461,1;666,66;759,55;846,58;63,53;64,08;-0,55;2020;NOL ;5,55;83,14;11,31;S;8;8;3;2;0;V;484057,27;7064285,79
Frøya;1;18;10.07.2024;0;0;85;Carex panicea;Carex;1;2,3;68,48;461,1;666,66;759,55;846,58;63,53;64,08;-0,55;2020;NOL ;12,14;58,86;29;S/CSR;8;8;4;2;0;V;484057,27;7064285,79
Frøya;1;18;10.07.2024;0;0;85;Eriophorum vaginatum;Eriophorum;7;2,3;68,48;461,1;666,66;759,55;846,58;63,53;64,08;-0,55;2020;NOL;16,19;76,13;7,68;S/CS;8;8;2;1;0;V;484057,27;7064285,79
Frøya;1;18;10.07.2024;0;0;85;Juncus effusus;Juncus;1;2,3;68,48;461,1;666,66;759,55;846,58;63,53;64,08;-0,55;2020;NOL;38,48;61,52;0;CS;7;7;4;4;0;V;484057,27;7064285,79
Frøya;1;18;10.07.2024;0;0;85;Polytrichum sp. ;Polytrichum;1;2,3;68,48;461,1;666,66;759,55;846,58;63,53;64,08;-0,55;2020;NOL;;;;;;;;;;B;484057,27;7064285,79
Frøya;1;18;10.07.2024;0;0;85;Potentilla erecta ;Potentilla;3;2,3;68,48;461,1;666,66;759,55;846,58;63,53;64,08;-0,55;2020;NOL;16,48;50,52;33;SR/CSR;7;7;3;2;0;V;484057,27;7064285,79
Frøya;1;19;10.07.2024;0;0;75;Agrostis capillaris ;Agrostis;4;3,06;218,81;385,86;421,09;568,96;779,65;51,44;51,8;-0,36;2020;NOL;5,9;52,83;41,27;SR;6;5;4;4;0;V;483454,07;7063749,58
Frøya;1;19;10.07.2024;0;0;75;Calamagrostis epigejos;Calamagrostis;6;3,06;218,81;385,86;421,09;568,96;779,65;51,44;51,8;-0,36;2020;NOL ;28,6;45,8;25,6;S/CSR;7;7;7;6;0;V;483454,07;7063749,58
Frøya;1;19;10.07.2024;0;0;75;Calluna vulgaris ;Calluna;6;3,06;218,81;385,86;421,09;568,96;779,65;51,44;51,8;-0,36;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;483454,07;7063749,58
Frøya;1;19;10.07.2024;0;0;75;Cerastium fontanum ;Cerastium;5;3,06;218,81;385,86;421,09;568,96;779,65;51,44;51,8;-0,36;2020;NOL ;10,47;12,32;77,21;R/SR;7;5;5;4;0;V;483454,07;7063749,58
Frøya;1;19;10.07.2024;0;0;75;Ceratodon purpureus;Ceratodon;2;3,06;218,81;385,86;421,09;568,96;779,65;51,44;51,8;-0,36;2020;NOL ;;;;;7;4;5;3;1;B;483454,07;7063749,58
Frøya;1;19;10.07.2024;0;0;75;Eriophorum vaginatum;Eriophorum;2;3,06;218,81;385,86;421,09;568,96;779,65;51,44;51,8;-0,36;2020;NOL;16,19;76,13;7,68;S/CS;8;8;2;1;0;V;483454,07;7063749,58
Frøya;1;19;10.07.2024;0;0;75;Potentilla erecta ;Potentilla;6;3,06;218,81;385,86;421,09;568,96;779,65;51,44;51,8;-0,36;2020;NOL;16,48;50,52;33;SR/CSR;7;7;3;2;0;V;483454,07;7063749,58
Frøya;1;19;10.07.2024;0;0;75;Vicia cracca;Vicia;15;3,06;218,81;385,86;421,09;568,96;779,65;51,44;51,8;-0,36;2020;NOL;22,02;36,97;41,01;SR/CSR;7;6;7;5;0;V;483454,07;7063749,58
Frøya;1;20;08.07.2024;0;5;0;Andromeda polifolia;Andromeda;2;7,96;332,38;499,27;546,07;623,02;750,24;41,69;41,23;0,46;2020;NOL;2,28;97,72;0;S;9;9;1;1;0;V;481830,36;7062953,3
Frøya;1;20;08.07.2024;0;5;0;Betula nana;Betula;8;7,96;332,38;499,27;546,07;623,02;750,24;41,69;41,23;0,46;2020;NOL;2,44;85,63;11,92;S;7;8;1;1;0;V;481830,36;7062953,3
Frøya;1;20;08.07.2024;0;5;0;Calluna vulgaris ;Calluna;10;7,96;332,38;499,27;546,07;623,02;750,24;41,69;41,23;0,46;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;481830,36;7062953,3
Frøya;1;20;08.07.2024;0;5;0;Cladonia sp.;Cladonia;11;7,96;332,38;499,27;546,07;623,02;750,24;41,69;41,23;0,46;2020;NOL ;;;;;;;;;;L;481830,36;7062953,3
Frøya;1;20;08.07.2024;0;5;0;Dactylorhiza maculata;Dactylorhiza;1;7,96;332,38;499,27;546,07;623,02;750,24;41,69;41,23;0,46;2020;NOL;49,8;0;50,2;CR;7;7;3;2;0;V;481830,36;7062953,3
Frøya;1;20;08.07.2024;0;5;0;Dicranum sp. ;Dicranum;2;7,96;332,38;499,27;546,07;623,02;750,24;41,69;41,23;0,46;2020;NOL ;;;;;;;;;;B;481830,36;7062953,3
Frøya;1;20;08.07.2024;0;5;0;Eriophorum angustifolium;Eriophorum;1;7,96;332,38;499,27;546,07;623,02;750,24;41,69;41,23;0,46;2020;NOL;30,35;63,4;6,25;S/CS;8;9;4;1;0;V;481830,36;7062953,3
Frøya;1;20;08.07.2024;0;5;0;Hypnum cupressiforme;Hypnum;4;7,96;332,38;499,27;546,07;623,02;750,24;41,69;41,23;0,46;2020;NOL;;;;;6;4;4;4;0;B;481830,36;7062953,3
Frøya;1;20;08.07.2024;0;5;0;Molinia caerulea;Molinia;11;7,96;332,38;499,27;546,07;623,02;750,24;41,69;41,23;0,46;2020;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;481830,36;7062953,3
Frøya;1;20;08.07.2024;0;5;0;Polytrichum sp. ;Polytrichum;1;7,96;332,38;499,27;546,07;623,02;750,24;41,69;41,23;0,46;2020;NOL;;;;;;;;;;B;481830,36;7062953,3
Frøya;1;20;08.07.2024;0;5;0;Racomitrium lanuginosum;Racomitrium;20;7,96;332,38;499,27;546,07;623,02;750,24;41,69;41,23;0,46;2020;NOL;;;;;7;4;2;1;0;B;481830,36;7062953,3
Frøya;1;21;09.07.2024;0;0;0;Calluna vulgaris ;Calluna;7;0,76;123,54;540,61;692,22;697,33;707,93;44,06;44,06;0;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;481988,31;7063140,73
Frøya;1;21;09.07.2024;0;0;0;Carex flava;Carex;4;0,76;123,54;540,61;692,22;697,33;707,93;44,06;44,06;0;2020;NOL ;12,47;78,34;9,19;S/CS;7;9;8;2;0;V;481988,31;7063140,73
Frøya;1;21;09.07.2024;0;0;0;Carex panicea;Carex;13;0,76;123,54;540,61;692,22;697,33;707,93;44,06;44,06;0;2020;NOL ;12,14;58,86;29;S/CSR;8;8;4;2;0;V;481988,31;7063140,73
Frøya;1;21;09.07.2024;0;0;0;Empetrum nigrum;Empetrum;1;0,76;123,54;540,61;692,22;697,33;707,93;44,06;44,06;0;2020;NOL;0;100;0;S;7;6;2;1;0;V;481988,31;7063140,73
Frøya;1;21;09.07.2024;0;0;0;Euphrasia sp. ;Euphrasia;2;0,76;123,54;540,61;692,22;697,33;707,93;44,06;44,06;0;2020;NOL;;;;;;;;;;V;481988,31;7063140,73
Frøya;1;21;09.07.2024;0;0;0;Molinia caerulea;Molinia;1;0,76;123,54;540,61;692,22;697,33;707,93;44,06;44,06;0;2020;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;481988,31;7063140,73
Frøya;1;21;09.07.2024;0;0;0;Polytrichum sp. ;Polytrichum;2;0,76;123,54;540,61;692,22;697,33;707,93;44,06;44,06;0;2020;NOL;;;;;;;;;;B;481988,31;7063140,73
Frøya;1;21;09.07.2024;0;0;0;Potentilla erecta ;Potentilla;2;0,76;123,54;540,61;692,22;697,33;707,93;44,06;44,06;0;2020;NOL;16,48;50,52;33;SR/CSR;7;7;3;2;0;V;481988,31;7063140,73
Frøya;1;21;09.07.2024;0;0;0;Racomitrium lanuginosum;Racomitrium;14;0,76;123,54;540,61;692,22;697,33;707,93;44,06;44,06;0;2020;NOL;;;;;7;4;2;1;0;B;481988,31;7063140,73
Frøya;1;21;09.07.2024;0;0;0;Rhinanthus minor;Rhinanthus;1;0,76;123,54;540,61;692,22;697,33;707,93;44,06;44,06;0;2020;NOL;9,39;44,6;46,02;SR;7;5;6;4;0;V;481988,31;7063140,73
Frøya;1;21;09.07.2024;0;0;0;Sagina procumbens;Sagina;1;0,76;123,54;540,61;692,22;697,33;707,93;44,06;44,06;0;2020;NOL;;;;;7;6;6;5;1;V;481988,31;7063140,73
Frøya;1;21;09.07.2024;0;0;0;Trichophorum cespitosum;Trichophorum;5;0,76;123,54;540,61;692,22;697,33;707,93;44,06;44,06;0;2020;NOL;1,19;98,81;0;S;8;8;2;1;0;V;481988,31;7063140,73
Frøya;1;21;09.07.2024;0;0;0;Vaccinium uliginosum ;Vaccinium;12;0,76;123,54;540,61;692,22;697,33;707,93;44,06;44,06;0;2020;NOL;10,72;63,58;25,7;S/SR;7;6;2;2;0;V;481988,31;7063140,73
Frøya;1;21;09.07.2024;0;0;0;Veronica officinalis;Veronica;4;0,76;123,54;540,61;692,22;697,33;707,93;44,06;44,06;0;2020;NOL;3,48;69,48;27,04;S/SR;6;5;4;4;0;V;481988,31;7063140,73
Frøya;1;21;09.07.2024;0;0;0;Vicia cracca;Vicia;4;0,76;123,54;540,61;692,22;697,33;707,93;44,06;44,06;0;2020;NOL;22,02;36,97;41,01;SR/CSR;7;6;7;5;0;V;481988,31;7063140,73
Frøya;1;21;09.07.2024;0;0;0;Viola riviniana;Viola;1;0,76;123,54;540,61;692,22;697,33;707,93;44,06;44,06;0;2020;NOL;27,09;22,88;50,03;R/CSR;6;5;5;4;0;V;481988,31;7063140,73
Frøya;1;22;11.07.2024;0;0;80;Agrostis stolonifera;Agrostis;5;0,16;199,8;432,45;510,79;577,59;584,91;52,38;52,43;-0,05;2020;NOL;11,4;46,71;41,89;SR/CSR;7;6;7;6;1;V;483506,52;7063525,35
Frøya;1;22;11.07.2024;0;0;80;Calluna vulgaris ;Calluna;8;0,16;199,8;432,45;510,79;577,59;584,91;52,38;52,43;-0,05;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;483506,52;7063525,35
Frøya;1;22;11.07.2024;0;0;80;Carex hostiana;Carex;4;0,16;199,8;432,45;510,79;577,59;584,91;52,38;52,43;-0,05;2020;NOL ;6;71,4;22,59;S/SR;8;9;6;2;0;V;483506,52;7063525,35
Frøya;1;22;11.07.2024;0;0;80;Cerastium fontanum ;Cerastium;12;0,16;199,8;432,45;510,79;577,59;584,91;52,38;52,43;-0,05;2020;NOL ;10,47;12,32;77,21;R/SR;7;5;5;4;0;V;483506,52;7063525,35
Frøya;1;22;11.07.2024;0;0;80;Potentilla erecta ;Potentilla;4;0,16;199,8;432,45;510,79;577,59;584,91;52,38;52,43;-0,05;2020;NOL;16,48;50,52;33;SR/CSR;7;7;3;2;0;V;483506,52;7063525,35
Frøya;1;22;11.07.2024;0;0;80;Rumex acetosa;Rumex;1;0,16;199,8;432,45;510,79;577,59;584,91;52,38;52,43;-0,05;2020;NOL;54,35;0;45,65;CR;7;5;5;4;0;V;483506,52;7063525,35
Frøya;1;22;11.07.2024;0;0;80;Tussilago farfara;Tussilago;3;0,16;199,8;432,45;510,79;577,59;584,91;52,38;52,43;-0,05;2020;NOL;91,62;1,2;7,19;C;7;6;6;6;0;V;483506,52;7063525,35
